	logFC	logCPM	PValue
F33D4.4	0	8.13	1
F33D4.5	0	7.62	1
F33D4.7	0	5.12	1
F33D4.8	0	5.54	1
F33E11.2	0	7.67	1
F33E11.3	0	5.81	1
F33E11.6	0	5.51	1
F33E2.5	0	5.92	1
F33G12.2	0	7.47	1
F33G12.3	0	7.05	1
F33G12.5	0	7.64	1
F33G12.6	0	3.22	1
F33H1.3	0	7.2	1
F33H1.4	0	6.89	1
F33H2.2	0	8.61	1
F33H2.3	0	6.4	1
F33H2.5	0	7.9	1
F33H2.6	0	6.54	1
F34D10.2	0	6	1
F34D10.4	0	7.02	1
F35C11.5	0	8.06	1
F35D11.3	0	4.61	1
F35D11.4	0	3.3	1
F35D11.5	0	5.66	1
F35F10.1	0	3.47	1
F35F11.1	0	7.11	1
F35G12.11	0	6.74	1
F35G12.12	0	8.53	1
F35G12.2	0	8.59	1
F35G12.4	0	6.75	1
F35G12.5	0	4.57	1
F35G12.7	0	5.71	1
F35G2.1	0	9.17	1
F35G2.2	0	4.93	1
F35G2.3	0	4.48	1
F35H10.10	0	6.47	1
F35H10.5	0	3.61	1
F35H10.6	0	6.1	1
F35H10.7	0	6.97	1
F35H12.4	0	7.64	1
F35H12.5	0	5.32	1
F36A2.13	0	8.75	1
F36A2.2	0	6.64	1
F36A2.7	0	6.91	1
F36A2.9	0	8.04	1
F36D1.1	0	4.2	1
F36D1.9	0	3.01	1
F36D3.1	0	6.05	1
F36D4.2	0	3.58	1
F36D4.5	0	8.43	1
F36G3.2	0	5.61	1
F36H12.2	0	4.47	1
F36H2.2	0	8.91	1
F37A4.1	0	8.73	1
F37A4.2	0	7.29	1
F37B12.3	0	8.17	1
F37B4.10	0	6.85	1
F37C12.1	0	6.11	1
F37C12.3	0	6.9	1
F37C4.5	0	7.05	1
F37D6.2	0	8.34	1
F37F2.2	0	3.53	1
F37H8.5	0	3.3	1
F38A1.8	0	2.77	1
F38A5.1	0	7.96	1
F38A5.2	0	7.82	1
F38A5.7	0	4.68	1
F38B7.3	0	6.7	1
F38E1.9	0	6.31	1
F38E11.5	0	5.43	1
F38E9.1	0	4.44	1
F38E9.5	0	6.73	1
F38H4.10	0	7.21	1
F39B2.1	0	7.7	1
F39B2.3	0	4.87	1
F39B2.5	0	5.71	1
F39C12.1	0	6.41	1
F39F10.3	0	4.43	1
F39G3.3	0	7.08	1
F39H11.1	0	7.43	1
F39H12.1	0	5.21	1
F39H2.3	0	7.02	1
F40A3.3	0	6.77	1
F40B5.2	0	6.03	1
F40E10.6	0	5.75	1
F40E3.2	0	5.54	1
F40F11.2	0	6.83	1
F40F11.3	0	5.64	1
F40F4.7	0	6.99	1
F40F8.1	0	8.16	1
F40F8.11	0	8.51	1
F40F9.7	0	7.69	1
F40G12.11	0	6.68	1
F40G9.17	0	2.69	1
F40G9.2	0	3.62	1
F40H3.1	0	6.34	1
F40H3.6	0	3.11	1
F41C3.4	0	5.82	1
F41E6.9	0	6.93	1
F41G3.6	0	7.92	1
F41H10.3	0	7.44	1
F41H10.4	0	7.51	1
F42A10.5	0	8.2	1
F42A6.6	0	5.38	1
F42A8.3	0	8.01	1
F42A9.6	0	6.51	1
F42A9.8	0	4.26	1
F42C5.9	0	4.02	1
F42F12.3	0	3.4	1
F42G2.6	0	3.27	1
F42G8.10	0	6.27	1
F42G8.7	0	4.72	1
F42G9.1	0	6.66	1
F42G9.6	0	8.01	1
F43C1.3	0	5.03	1
F43C1.6	0	2.84	1
F43C11.9	0	6.72	1
F43D2.1	0	7.47	1
F43D2.2	0	5.88	1
F43E2.7	0	7.94	1
F43G6.10	0	4.67	1
F43G6.7	0	5.24	1
F43G9.1	0	8.34	1
F43G9.12	0	6.98	1
F43G9.13	0	4.47	1
F43G9.2	0	6.68	1
F43G9.3	0	6.17	1
F43G9.4	0	6.11	1
F43H9.3	0	7.84	1
F44A6.4	0	2.64	1
F44B9.5	0	6.6	1
F44B9.8	0	8	1
F44D12.1	0	7.46	1
F44E2.10	0	6.22	1
F44E2.3	0	6.63	1
F44E2.6	0	2.96	1
F44E2.7	0	7.4	1
F44E2.8	0	8.25	1
F44E5.1	0	5.48	1
F44E7.2	0	7.12	1
F44E7.4	0	8.64	1
F44E7.5	0	7.08	1
F44E7.9	0	5.38	1
F44G3.2	0	3.62	1
F44G4.1	0	8.08	1
F44G4.2	0	7.04	1
F44G4.3	0	5.03	1
F45C12.15	0	6.03	1
F45E12.5	0	6.04	1
F45F2.10	0	8.59	1
F45F2.11	0	8.49	1
F45F2.9	0	3.16	1
F45G2.10	0	5.67	1
F45G2.4	0	8.09	1
F45G2.7	0	4	1
F45G2.8	0	5.45	1
F45H10.2	0	4.79	1
F45H10.3	0	4.47	1
F45H11.3	0	8.03	1
F45H11.5	0	4.96	1
F45H11.8	0	3.1	1
F46B6.12	0	5.9	1
F46B6.4	0	6.6	1
F46B6.5	0	8.39	1
F46B6.6	0	6.57	1
F46C5.9	0	8.18	1
F46F11.1	0	6.53	1
F46F11.10	0	6.69	1
F46F11.6	0	8.6	1
F46F11.8	0	9.01	1
F46F11.9	0	7.2	1
F46H5.2	0	7.36	1
F46H5.3	0	8.91	1
F46H5.4	0	4.92	1
F46H5.7	0	3.42	1
F47A4.5	0	7.24	1
F47B10.1	0	7.33	1
F47B10.9	0	5.17	1
F47B7.2	0	7.41	1
F47D12.9	0	9.14	1
F47G3.3	0	6.08	1
F47G4.2	0	7.09	1
F47G4.4	0	6.03	1
F47G9.1	0	7.61	1
F48A11.4	0	7.81	1
F48B9.8	0	6.32	1
F48C1.5	0	3.94	1
F48C1.6	0	3.58	1
F48E3.3	0	5.87	1
F48E3.6	0	3.97	1
F48E8.2	0	6.07	1
F48E8.3	0	7.61	1
F48E8.6	0	7.59	1
F48F7.6	0	6.65	1
F49C12.11	0	7.14	1
F49C12.12	0	6.41	1
F49C12.9	0	9.23	1
F49D11.10	0	5.75	1
F49E12.6	0	6.03	1
F49E8.1	0	8.39	1
F49E8.2	0	9.46	1
F49E8.6	0	3.51	1
F49E8.7	0	9.25	1
F52A8.1	0	7.51	1
F52A8.5	0	7.57	1
F52A8.6	0	8.74	1
F52B11.1	0	8.03	1
F52B11.2	0	6.26	1
F52B5.2	0	7.92	1
F52B5.3	0	8.06	1
F52B5.7	0	7.71	1
F52C12.1	0	5.48	1
F52C12.2	0	6.6	1
F52C12.3	0	5.34	1
F52C12.6	0	3.44	1
F52C6.2	0	4.99	1
F52C6.3	0	4.31	1
F52C9.1	0	6.86	1
F52C9.3	0	4.8	1
F52D10.2	0	6.81	1
F52D10.6	0	7.13	1
F52D2.7	0	5.81	1
F52E1.13	0	9.73	1
F52F12.7	0	2.63	1
F52G3.1	0	5.68	1
F52H2.1	0	4.14	1
F52H2.5	0	6.2	1
F52H2.7	0	5.17	1
F52H3.2	0	7.89	1
F52H3.4	0	7.29	1
F53A10.2	0	3	1
F53A2.7	0	7.35	1
F53B1.2	0	6.8	1
F53B1.8	0	3.99	1
F53B3.5	0	5.23	1
F53B7.3	0	7.44	1
F53C11.3	0	7.77	1
F53C11.4	0	7.37	1
F53C11.5	0	9.21	1
F53C3.13	0	8.11	1
F53E10.1	0	4.96	1
F53E10.6	0	4.35	1
F53E4.1	0	7.26	1
F53F1.2	0	5.18	1
F53F1.3	0	6.87	1
F53F10.2	0	6.46	1
F53F10.3	0	5.54	1
F53F4.10	0	6.76	1
F53F4.11	0	7.85	1
F53F4.12	0	7.02	1
F53F4.14	0	8.03	1
F53F4.3	0	7.82	1
F53F8.3	0	7.17	1
F53H1.1	0	6.96	1
F53H1.3	0	5.5	1
F53H1.4	0	5.39	1
F53H10.2	0	5.37	1
F53H2.4	0	4.19	1
F53H4.4	0	5.79	1
F54A3.5	0	4.84	1
F54A3.6	0	5.56	1
F54B11.5	0	2.89	1
F54B3.1	0	8.37	1
F54C4.1	0	5.41	1
F54C4.4	0	5.87	1
F54C8.4	0	8.5	1
F54C8.7	0	7.35	1
F54C9.9	0	8.24	1
F54D10.5	0	6.61	1
F54D10.7	0	6.6	1
F54D11.2	0	3.5	1
F54D11.4	0	5.66	1
F54D12.4	0	4.44	1
F54D5.11	0	7.5	1
F54D5.12	0	8.4	1
F54D5.2	0	7.76	1
F54D5.5	0	8.28	1
F54D5.7	0	5.94	1
F54D5.9	0	8.85	1
F54D7.2	0	7.54	1
F54D7.6	0	4.61	1
F54D7.7	0	5.91	1
F54D8.6	0	5.76	1
F54E12.2	0	7.89	1
F54E7.8	0	6.97	1
F54F2.9	0	7.09	1
F54F7.6	0	5.72	1
F54H12.5	0	7.89	1
F55A11.1	0	7.97	1
F55A11.4	0	7.68	1
F55A11.7	0	8.22	1
F55A11.8	0	6.43	1
F55A12.10	0	6.07	1
F55A12.2	0	5.02	1
F55A12.5	0	7.92	1
F55A12.8	0	6.91	1
F55A3.2	0	6.06	1
F55A3.3	0	9.1	1
F55A4.8	0	6.45	1
F55B12.4	0	5.89	1
F55C12.5	0	7.87	1
F55C5.8	0	8.85	1
F55D12.5	0	7.07	1
F55F10.1	0	6.32	1
F55F8.2	0	7.6	1
F55F8.3	0	6.87	1
F55F8.9	0	7.95	1
F55G1.6	0	7.66	1
F55G1.7	0	4.2	1
F55G1.9	0	5.33	1
F55H2.7	0	6.38	1
F56A11.5	0	7.79	1
F56A6.4	0	4.37	1
F56A8.3	0	7.3	1
F56A8.4	0	6.4	1
F56A8.5	0	4.73	1
F56A8.8	0	4.12	1
F56A8.9	0	5.42	1
F56B3.11	0	3.57	1
F56B3.2	0	2.63	1
F56B3.3	0	3.47	1
F56B3.4	0	5.96	1
F56B3.8	0	5.41	1
F56C11.5	0	6.41	1
F56C9.10	0	8.27	1
F56C9.11	0	6.94	1
F56C9.3	0	8.99	1
F56C9.6	0	8.22	1
F56D1.1	0	8.98	1
F56D1.2	0	5.2	1
F56D1.3	0	5.62	1
F56D12.6	0	6.18	1
F56D2.2	0	6.95	1
F56D2.6	0	8.26	1
F56D5.4	0	2.63	1
F56D5.5	0	6.7	1
F56F11.4	0	7.77	1
F56G4.4	0	7.58	1
F56G4.6	0	5.92	1
F56H1.6	0	6.95	1
F56H1.7	0	5.96	1
F56H9.2	0	3.27	1
F57A10.4	0	4.19	1
F57A8.1	0	2.7	1
F57B10.14	0	5.33	1
F57B10.3	0	6.98	1
F57B10.4	0	8.27	1
F57B10.5	0	6.46	1
F57B10.8	0	7.3	1
F57B10.9	0	7.53	1
F57B7.2	0	3.11	1
F57B9.1	0	2.7	1
F57C2.5	0	6.4	1
F57C9.1	0	5.65	1
F57C9.4	0	5.73	1
F57C9.7	0	6.4	1
F58A4.2	0	4.14	1
F58A4.6	0	7.42	1
F58A4.9	0	6.07	1
F58B3.4	0	7.97	1
F58B3.6	0	8.45	1
F58B3.7	0	7.09	1
F58E10.1	0	8.34	1
F58E10.3	0	9.54	1
F58E10.7	0	3.47	1
F58E2.4	0	3.33	1
F58F12.1	0	6.85	1
F58G1.1	0	7.92	1
F58G1.2	0	7.19	1
F58G11.2	0	6.83	1
F58G11.3	0	8.02	1
F58H1.3	0	5.81	1
F58H1.8	0	4.88	1
F59A2.2	0	2.7	1
F59A2.5	0	3.69	1
F59A2.6	0	5.9	1
F59A3.1	0	5.66	1
F59A3.12	0	7.72	1
F59A3.2	0	7.2	1
F59A3.3	0	6.21	1
F59A3.4	0	8.47	1
F59A6.5	0	7.38	1
F59B1.10	0	4.32	1
F59B1.8	0	4.58	1
F59B10.3	0	3.15	1
F59B2.2	0	8.13	1
F59B2.3	0	6.79	1
F59C12.3	0	3.85	1
F59C12.4	0	5.62	1
F59C6.5	0	7.14	1
F59D12.5	0	5.86	1
F59D6.1	0	2.83	1
F59E10.3	0	6.59	1
F59E12.1	0	8.96	1
F59E12.11	0	7.04	1
F59E12.9	0	8.85	1
F59G1.8	0	6.06	1
F59H5.1	0	6.5	1
fah-1	0	7	1
fan-1	0	7.91	1
farl-11	0	8.25	1
fars-1	0	8.66	1
fars-2	0	6.67	1
fars-3	0	8	1
fat-1	0	8.49	1
fat-4	0	6.95	1
fbf-1	0	7.65	1
fbf-2	0	4.75	1
fbp-1	0	7.27	1
fbxa-101	0	6.48	1
fbxa-107	0	5.16	1
fbxa-108	0	3.47	1
fbxa-114	0	5.18	1
fbxa-115	0	6.22	1
fbxa-123	0	3.65	1
fbxa-145	0	5.09	1
fbxa-150	0	3.71	1
fbxa-153	0	6.67	1
fbxa-170	0	6.03	1
fbxa-181	0	3.43	1
fbxa-192	0	4.85	1
fbxa-197	0	6	1
fbxa-206	0	6.83	1
fbxa-210	0	6.84	1
fbxa-215	0	9.73	1
fbxa-4	0	4.2	1
fbxa-65	0	6.29	1
fbxa-76	0	4.15	1
fbxa-83	0	4.25	1
fbxa-90	0	3	1
fbxa-95	0	3.25	1
fbxb-34	0	3.25	1
fbxb-7	0	6.3	1
fbxb-72	0	3.11	1
fbxb-78	0	4.72	1
fbxc-31	0	4.05	1
fbxc-32	0	2.98	1
fbxc-36	0	5.85	1
fbxc-40	0	4.68	1
fbxc-42	0	6.07	1
fbxc-44	0	5.78	1
fbxc-45	0	2.94	1
fbxc-50	0	8.54	1
fbxc-52	0	4.55	1
fbxc-54	0	6.38	1
fcd-2	0	6.52	1
fce-1	0	8.29	1
fce-2	0	6.9	1
fcp-1	0	7.75	1
fdps-1	0	7.91	1
fem-1	0	7.87	1
fem-2	0	8.08	1
fem-3	0	8.16	1
fib-1	0	9.39	1
fic-1	0	8.43	1
figl-1	0	4.44	1
fipp-1	0	6.39	1
fis-2	0	5.37	1
fkb-1	0	6.21	1
fkb-2	0	7.06	1
fkb-3	0	3.05	1
fkb-5	0	7.07	1
fkb-6	0	8.54	1
fkh-3	0	5.41	1
fkh-4	0	4.02	1
fkh-7	0	4.1	1
fkh-9	0	5.24	1
flap-1	0	7.16	1
flh-1	0	8.67	1
flh-2	0	7.44	1
flh-3	0	7.97	1
fli-1	0	7.07	1
fln-1	0	7.27	1
flp-10	0	2.64	1
flt-1	0	8.19	1
fnci-1	0	4.95	1
fncm-1	0	5.62	1
fnta-1	0	7.05	1
fntb-1	0	7.57	1
fog-1	0	8.01	1
fog-2	0	6.59	1
fos-1	0	6.51	1
fox-1	0	6.11	1
fre-1	0	5.02	1
frg-1	0	7.64	1
frh-1	0	4.66	1
frl-1	0	4.4	1
frm-1	0	7.35	1
frm-10	0	7.27	1
frm-2	0	2.63	1
frm-4	0	8.27	1
frm-7	0	6.52	1
frm-8	0	4.56	1
fsn-1	0	8.74	1
ftr-1	0	4.33	1
ftt-2	0	6.93	1
fum-1	0	8.81	1
fust-1	0	6.05	1
fut-3	0	8.29	1
fzo-1	0	7.89	1
fzr-1	0	8.11	1
fzy-1	0	9	1
gad-1	0	8.6	1
gale-1	0	7.59	1
gap-2	0	7.36	1
gars-1	0	8.21	1
gas-1	0	7.27	1
gbf-1	0	5.13	1
gbh-1	0	4.76	1
gck-1	0	6.69	1
gck-2	0	8.64	1
gck-3	0	5.31	1
gck-4	0	3.42	1
gcn-1	0	4.21	1
gcn-2	0	7.4	1
gcs-1	0	6.76	1
gcy-23	0	2.89	1
gcy-28	0	5.25	1
gcy-33	0	3.34	1
gcy-35	0	3.62	1
gdi-1	0	9.12	1
gei-11	0	7.72	1
gei-12	0	7.84	1
gei-14	0	8.77	1
gei-17	0	8.61	1
gei-4	0	6.98	1
gei-6	0	7.56	1
gei-8	0	6.85	1
gem-4	0	6.25	1
gen-1	0	8.59	1
ger-1	0	5.05	1
gex-2	0	6.76	1
gex-3	0	8.2	1
gfi-2	0	9.06	1
gfi-3	0	4.81	1
gfi-4	0	7.57	1
gfl-1	0	6.53	1
ggtb-1	0	8.29	1
ghi-1	0	3.93	1
gip-1	0	7.33	1
gip-2	0	6.47	1
git-1	0	6.79	1
gla-3	0	8.56	1
glb-1	0	4.19	1
glb-29	0	3.66	1
glb-33	0	3.05	1
glct-6	0	3.79	1
gld-1	0	8.89	1
gld-2	0	7.95	1
gld-3	0	9.42	1
gld-4	0	6.42	1
glh-1	0	6.85	1
glh-2	0	8.03	1
glh-3	0	7.03	1
glh-4	0	6.43	1
glit-1	0	5.97	1
gln-1	0	5.49	1
gln-5	0	8.25	1
gln-6	0	9.34	1
glna-3	0	6.9	1
glo-4	0	5.75	1
glod-4	0	6.54	1
glp-1	0	9.3	1
glrx-10	0	4.81	1
glrx-21	0	5.43	1
glrx-22	0	6.1	1
gls-1	0	8.03	1
glt-3	0	6.71	1
gly-10	0	8.4	1
gly-11	0	3.16	1
gly-13	0	5.51	1
gly-20	0	8.79	1
gly-3	0	8.72	1
gly-4	0	5.74	1
gly-5	0	7.33	1
gly-7	0	8.5	1
gly-9	0	5.26	1
gmn-1	0	3.82	1
gna-1	0	4.92	1
gna-2	0	9.17	1
gnrr-2	0	3.08	1
goa-1	0	8.46	1
gob-1	0	7.87	1
gon-14	0	8.8	1
gon-2	0	5.08	1
gon-4	0	9.42	1
gop-1	0	7.06	1
gop-2	0	6.91	1
gop-3	0	7.65	1
gos-28	0	5.9	1
gpb-1	0	6.52	1
gpb-2	0	3.38	1
gpc-2	0	5.25	1
gpd-1	0	8.1	1
gpd-2	0	5.95	1
gpd-3	0	5.73	1
gpd-4	0	7.08	1
gpdh-2	0	7.97	1
gpi-1	0	8.2	1
gpr-1	0	4.75	1
gpr-2	0	4.74	1
grk-1	0	6.6	1
gro-1	0	5.42	1
grp-1	0	8.23	1
gsk-3	0	6.95	1
gsp-1	0	8.38	1
gsp-2	0	6.83	1
gspd-1	0	7.39	1
gsr-1	0	8.35	1
gst-1	0	7.51	1
gst-20	0	4.11	1
gst-43	0	3.75	1
gst-44	0	5.13	1
gst-7	0	9.11	1
gstk-1	0	5.25	1
gsy-1	0	8.32	1
gta-1	0	2.63	1
gut-2	0	6.81	1
gyg-2	0	8.75	1
H01M10.1	0	5.47	1
H02I12.5	0	7.26	1
H04D03.1	0	6.1	1
H04D03.2	0	6.49	1
H04M03.3	0	7.01	1
H05C05.2	0	6.37	1
H05L14.2	0	6.16	1
H06H21.11	0	6.17	1
H06I04.1	0	5.65	1
H06I04.3	0	5.06	1
H06O01.2	0	7.95	1
H12D21.7	0	6.54	1
H13N06.4	0	6.59	1
H14A12.3	0	8.69	1
H14A12.5	0	3.51	1
H14E04.2	0	7.6	1
H17B01.4	0	6.96	1
H18N23.2	0	5.5	1
H19N07.1	0	9.32	1
H19N07.3	0	4.79	1
H20J04.2	0	8.15	1
H20J04.3	0	3.09	1
H20J04.6	0	5.74	1
H21P03.2	0	7.65	1
H24G06.1	0	4.78	1
H24K24.2	0	3.94	1
H24K24.3	0	7.87	1
H24K24.4	0	4.88	1
H25P06.1	0	7.29	1
H25P19.1	0	6.7	1
H27A22.1	0	7.11	1
H27M09.1	0	6.85	1
H28G03.1	0	7.14	1
H28G03.2	0	6.25	1
H28O16.1	0	10.4	1
H28O16.2	0	7.48	1
H31G24.3	0	4.5	1
H34C03.2	0	7.45	1
H35B03.2	0	7.12	1
H40L08.1	0	7.15	1
H43I07.1	0	4.36	1
H43I07.2	0	7.4	1
H43I07.3	0	5.94	1
haf-1	0	5.9	1
haf-2	0	7.32	1
haf-3	0	8.53	1
haf-6	0	7.43	1
ham-1	0	6.47	1
hap-1	0	5.75	1
har-1	0	7.23	1
hars-1	0	7.07	1
hbl-1	0	4.35	1
hcf-1	0	8.73	1
hcp-1	0	8.22	1
hcp-2	0	8.61	1
hcp-3	0	6.97	1
hcp-4	0	7.38	1
hcp-6	0	8.08	1
hda-1	0	9.31	1
hda-2	0	7.88	1
hda-3	0	7.81	1
hda-4	0	5.41	1
hda-6	0	5.77	1
hdac-6	0	9.08	1
hecd-1	0	6.57	1
hel-1	0	8.99	1
hex-2	0	3.39	1
hex-3	0	4.95	1
hex-4	0	6.11	1
hgrs-1	0	9.2	1
hif-1	0	7.2	1
hil-2	0	6.77	1
hil-4	0	9.69	1
hil-5	0	9.5	1
him-1	0	8.49	1
him-10	0	8.18	1
him-14	0	6.66	1
him-17	0	8.12	1
him-18	0	7.85	1
him-19	0	5.18	1
him-3	0	7.92	1
him-5	0	7.16	1
him-6	0	7.36	1
him-8	0	7.76	1
hint-1	0	6.25	1
hip-1	0	7.04	1
hipr-1	0	6.25	1
his-32	0	5.06	1
his-35	0	3.64	1
his-37	0	5.75	1
his-40	0	3.46	1
his-41	0	3.25	1
his-48	0	3.03	1
his-59	0	5.33	1
his-60	0	6.76	1
his-61	0	4.56	1
his-62	0	5.28	1
his-64	0	3.89	1
his-67	0	4.25	1
his-68	0	6.57	1
his-72	0	7.61	1
his-74	0	7.37	1
hke-4.1	0	7.71	1
hke-4.2	0	6.63	1
hlb-1	0	5.83	1
hlh-2	0	7.24	1
hlh-3	0	2.63	1
hlh-30	0	5.25	1
hlh-6	0	3.05	1
hmbx-1	0	3.72	1
hmg-1.1	0	8.87	1
hmg-1.2	0	8.07	1
hmg-12	0	8.97	1
hmg-3	0	9.34	1
hmg-4	0	9.33	1
hmg-5	0	6.66	1
hmp-1	0	7.01	1
hmp-2	0	7.26	1
hmr-1	0	7.55	1
hmt-1	0	6.49	1
hoe-1	0	8.31	1
hop-1	0	7.65	1
hpk-1	0	7.14	1
hpl-1	0	4.37	1
hpl-2	0	6.57	1
hpr-17	0	8.35	1
hpr-9	0	6.66	1
hrdl-1	0	9.26	1
hrp-1	0	6.79	1
hrp-2	0	7.07	1
hrpf-1	0	8.44	1
hrpf-2	0	8.09	1
hsb-1	0	6.75	1
hse-5	0	7.96	1
hsf-1	0	7.97	1
hsp-1	0	9.2	1
hsp-3	0	7.48	1
hsp-4	0	9.64	1
hsp-6	0	7.91	1
hsp-60	0	9.49	1
hsr-9	0	9.48	1
hst-1	0	8.27	1
hst-2	0	6.72	1
hst-6	0	7.56	1
htp-1	0	7.9	1
htp-2	0	5.26	1
htp-3	0	7.62	1
htz-1	0	8.87	1
hum-1	0	6.74	1
hum-2	0	7.82	1
hus-1	0	6.3	1
hut-1	0	7.5	1
hyl-1	0	8.78	1
hyl-2	0	6.2	1
hyls-1	0	7.91	1
iars-1	0	5.91	1
iars-2	0	5.04	1
icd-1	0	8.46	1
icl-1	0	7.53	1
icp-1	0	7.12	1
ida-1	0	5.03	1
idh-1	0	9.03	1
idh-2	0	6.07	1
idi-1	0	7.17	1
ife-1	0	6.05	1
ife-2	0	6.07	1
ife-3	0	7.47	1
ife-4	0	4.85	1
iff-1	0	5.95	1
iffb-1	0	5.98	1
ifg-1	0	7.18	1
ifta-1	0	3.62	1
iftb-1	0	7.81	1
ify-1	0	9.43	1
igcm-1	0	4.46	1
ikke-1	0	8.46	1
ile-1	0	8.61	1
ile-2	0	5.73	1
ima-1	0	8.22	1
ima-2	0	9.88	1
ima-3	0	8.52	1
imb-1	0	8.31	1
imb-2	0	7.19	1
imb-3	0	9.16	1
immt-1	0	6.72	1
immt-2	0	6.58	1
imp-1	0	9.25	1
imp-2	0	9.34	1
imp-3	0	7.55	1
ina-1	0	8.1	1
inf-1	0	9.44	1
inft-2	0	6.74	1
ing-3	0	7.33	1
inx-10	0	4.68	1
inx-11	0	3.14	1
inx-12	0	6.53	1
inx-13	0	3.79	1
inx-14	0	8.9	1
inx-2	0	7.13	1
inx-21	0	6.61	1
inx-22	0	8.08	1
inx-3	0	6.78	1
inx-7	0	8.19	1
ipla-1	0	6.76	1
ire-1	0	7.78	1
isp-1	0	8.36	1
ist-1	0	3.21	1
isw-1	0	8.66	1
itsn-1	0	4.12	1
ivd-1	0	8.18	1
jac-1	0	6.38	1
jamp-1	0	7.34	1
JC8.2	0	7.51	1
JC8.5	0	6.34	1
JC8.7	0	6.8	1
jmjd-2	0	6.61	1
jtr-1	0	6.62	1
jun-1	0	4.09	1
K01A2.5	0	2.59	1
K01C8.6	0	5.21	1
K01C8.7	0	5.93	1
K01D12.6	0	9.08	1
K01G12.3	0	7.5	1
K01G5.5	0	9.08	1
K01G5.8	0	5.21	1
K01G5.9	0	6.9	1
K02A6.3	0	5.91	1
K02B12.2	0	6.92	1
K02B12.5	0	7.69	1
K02B12.7	0	6.65	1
K02B2.1	0	8.94	1
K02B2.3	0	8.19	1
K02C4.3	0	9.18	1
K02D10.1	0	6.06	1
K02E10.1	0	3.85	1
K02F3.12	0	6.27	1
K02F6.7	0	5.89	1
K02G10.1	0	4.7	1
K03A1.2	0	7.26	1
K03A11.1	0	4.95	1
K03B4.1	0	7.4	1
K03B4.2	0	7.88	1
K03H1.13	0	5.06	1
K03H1.7	0	5.14	1
K03H4.2	0	2.98	1
K04B12.2	0	3.94	1
K04C1.2	0	5.88	1
K04C1.3	0	5.88	1
K04C2.2	0	7.28	1
K04C2.3	0	6.8	1
K04C2.8	0	2.7	1
K04F10.1	0	4.1	1
K04F10.3	0	8.84	1
K04F10.7	0	8.4	1
K04G2.10	0	7.3	1
K04G2.11	0	2.73	1
K04G2.6	0	7.41	1
K04G7.1	0	8.75	1
K04G7.11	0	6.87	1
K05B2.2	0	6.11	1
K05C4.2	0	6.77	1
K05C4.5	0	8.5	1
K05C4.7	0	7.39	1
K06A5.1	0	8.21	1
K06B9.2	0	2.83	1
K06B9.4	0	4.49	1
K06H7.2	0	4.78	1
K06H7.3	0	7.95	1
K06H7.7	0	8.09	1
K07A1.1	0	6.82	1
K07A1.10	0	6.69	1
K07A1.17	0	7.33	1
K07A1.9	0	7.25	1
K07A12.1	0	8.56	1
K07A12.2	0	9.8	1
K07A12.4	0	8.02	1
K07A12.7	0	5.63	1
K07B1.4	0	7.13	1
K07B1.6	0	3.3	1
K07B1.7	0	7.63	1
K07C5.3	0	7.18	1
K07C5.4	0	8.95	1
K07C5.6	0	8.56	1
K07E3.1	0	7.63	1
K07E3.2	0	4.12	1
K07E3.4	0	6.27	1
K07E8.7	0	4.62	1
K07F5.12	0	7.45	1
K07F5.14	0	8.45	1
K07G5.6	0	7.65	1
K07H8.1	0	7.99	1
K07H8.10	0	9.66	1
K07H8.2	0	9.18	1
K07H8.3	0	3.08	1
K07H8.9	0	3.54	1
K08A2.1	0	5.49	1
K08A2.4	0	5.53	1
K08D12.3	0	7.85	1
K08E3.4	0	6.23	1
K08E3.5	0	9.61	1
K08E4.2	0	5.64	1
K08E4.3	0	6.01	1
K08E4.6	0	7.67	1
K08E7.5	0	5.24	1
K08F11.5	0	6.25	1
K08F4.1	0	8.17	1
K08F4.2	0	9.33	1
K08F4.3	0	8.67	1
K08F8.1	0	6.97	1
K08F9.4	0	8.4	1
K08H10.9	0	6.71	1
K08H2.3	0	6.46	1
K09A11.1	0	4.3	1
K09C4.10	0	7.32	1
K09E3.5	0	4.55	1
K09E3.7	0	4.72	1
K09E4.2	0	5.63	1
K09E4.3	0	5.53	1
K09E9.3	0	6.73	1
K09H9.2	0	6.64	1
K10B2.4	0	5.8	1
K10B3.5	0	2.7	1
K10B4.3	0	5.34	1
K10C3.2	0	8.52	1
K10C3.4	0	6.99	1
K10C3.5	0	6.5	1
K10C8.1	0	3.09	1
K10C8.3	0	7.67	1
K10D2.1	0	8.24	1
K10D2.5	0	6.51	1
K10G9.2	0	3	1
K10H10.1	0	4.79	1
K10H10.2	0	4.57	1
K11B4.1	0	4.86	1
K11B4.2	0	5.7	1
K11D12.12	0	3.05	1
K11D2.5	0	4.73	1
K11G12.5	0	5.16	1
K11G12.6	0	6.34	1
K11H12.1	0	3.21	1
K11H12.8	0	7.89	1
K11H3.3	0	5.2	1
K11H3.4	0	4.59	1
K11H3.6	0	3.33	1
K11H3.8	0	3.59	1
K12C11.1	0	5.98	1
K12D12.5	0	6.93	1
K12H4.2	0	6.06	1
K12H4.3	0	5.13	1
K12H4.4	0	7.02	1
K12H4.5	0	5.01	1
K12H6.2	0	5.01	1
K12H6.6	0	3.38	1
kal-1	0	5.1	1
kap-1	0	4.42	1
